"コンテンツID
※空欄で構いません。特定の値を設定したい場合に入力してください。",title,slug,publishDate,content,eyecatch,categories
,BtoBサービスの問い合わせ獲得LP,b2b-service-inquiry-landing-page,2026-07-06T00:00:00.000Z,<p>法人向けサービスへの問い合わせを増やすため、対象企業の課題、解決方法、導入効果を一ページにまとめたランディングページです。サービスの特徴だけでなく、利用場面が想像できる構成にしました。</p><p>導入事例、支援範囲、料金の考え方、よくある質問を順番に配置しています。問い合わせボタンは必要な位置に限定し、過度に追従させない設計です。</p><p>フォームは入力項目を最小限にし、サーバー側でも入力値を検証します。アクセス解析とコンバージョン計測を実装し、公開後に改善できる構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/f6a030bbca104999a051644452b7bcc2/Web-img4.jpg,"landing-page,service"
,医療施設サイトの診療案内ページ改善,medical-facility-service-guide-improvement,2026-07-05T00:00:00.000Z,<p>診療科や検査内容の情報が複雑になっていた医療施設サイトを想定し、利用者が受診方法を判断しやすい案内ページへ整理しました。対象となる症状、予約の要否、受付時間を明確にしています。</p><p>緊急時の案内と通常受診の情報を混在させず、重要度に応じて表示を分けました。高齢者の閲覧も考慮し、文字サイズとコントラストを確保しています。</p><p>更新頻度の高い診療時間や休診情報はCMSで管理します。公開日と更新日を表示し、古い情報が残りにくい運用を想定しています。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/ed033dca4a5542d097725dc4f545a3f7/dx-image46.jpg,"medical,ui-design"
,小規模ECサイトの商品詳細ページ設計,small-ec-product-detail-design,2026-07-04T00:00:00.000Z,<p>少数の商品を丁寧に販売するブランド向けに、商品詳細ページを設計しました。写真、価格、サイズ、素材、配送、返品条件を一つのページで確認できます。</p><p>購入ボタンだけを強調するのではなく、購入判断に必要な情報を近くに配置しました。スマートフォンでは写真が長く続きすぎないよう、説明との順序を調整しています。</p><p>EC基盤の標準機能を優先し、独自実装を必要最小限にします。商品画像は複数サイズを配信し、表示速度を落とさない構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/cfb78384fd324d7e8302912e6731cf1f/Web-img2.jpg,"ec,ui-design"
,社内申請を一元管理するワークフローアプリ,internal-request-workflow-app,2026-07-03T00:00:00.000Z,<p>経費、休暇、備品購入などの申請を一つのWebアプリで管理する構成を考えました。申請者、承認者、管理者で表示する画面と操作権限を分けています。</p><p>申請種別によって入力項目を切り替え、承認者は一覧から内容を確認できます。差し戻し理由やコメントを履歴として残し、やり取りを追えるUIにしています。</p><p>状態変更はサーバー側で検証し、誰がいつ操作したかを記録します。メールやチャット通知と連携し、承認待ちの放置を減らす設計です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/bc1bc915d66743f09d682a93125352a7/Web-img10.jpg,"web-app,automation"
,AIを使った記事下書き支援機能の設計,ai-article-draft-support,2026-07-02T00:00:00.000Z,<p>お知らせやブログ記事の下書きを作成するAI支援機能を想定しました。目的、対象者、含めたい情報を入力すると、編集可能な文章案を生成します。</p><p>生成結果をそのまま公開しないよう、確認項目と編集画面を用意します。事実確認、表現、権利関係を担当者が確認してから保存する流れです。</p><p>API利用回数と文字数を制御し、費用と応答時間を管理します。入力データの扱いと保存範囲を明確にし、機密情報を不用意に送信しない設計にします。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/8353ac56d9c344bb8d44b1767c0da82c/paperless_10.jpg,"ai,web-app"
,サービスサイトの料金比較UI,service-pricing-comparison-ui,2026-07-01T00:00:00.000Z,<p>複数の料金プランを比較しやすくするため、対応範囲と向いている利用者を整理した料金ページを設計しました。価格だけでなく、各プランの違いが一目で分かる構成です。</p><p>デスクトップでは比較表、スマートフォンではプランごとのカード表示に切り替えます。色だけで差を示さず、アイコンや文言も組み合わせています。</p><p>料金と機能はCMSから更新できる想定です。変更時に表示崩れが起きにくいよう、項目数の上限と表示ルールを決めています。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/c8a9feb88a1f477b8bf34ee11d534340/Web-img17.jpg,"service,ui-design"
,製造業の設備紹介ページをCMS化,manufacturing-equipment-cms,2026-06-30T00:00:00.000Z,<p>製造設備の追加や更新を社内で行えるよう、設備紹介ページをCMS化する構成です。設備名、対応加工、仕様、写真、導入年を共通項目として管理します。</p><p>加工内容や設備カテゴリから絞り込める一覧を用意し、詳細ページでは関連する施工実績も表示します。専門情報を読みやすく整理しています。</p><p>設備と実績を参照フィールドで関連付け、重複入力を減らします。Next.jsで詳細ページを生成し、更新時だけ再検証する構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/fbf6fecf79a84f0798bbcef771804753/dx-image17.jpg,"corporate,service"
,オンライン相談予約のステップフォーム,online-consultation-step-form,2026-06-29T00:00:00.000Z,<p>相談内容、希望日時、連絡先を段階的に入力する予約フォームを設計しました。一画面にすべての項目を表示せず、現在位置が分かるステップ形式にしています。</p><p>前の画面へ戻っても入力内容を保持し、確認画面から各項目へ直接戻れる構成です。エラーは該当箇所の近くに具体的に表示します。</p><p>Reactのフォーム管理とサーバー側検証を組み合わせます。予約枠は送信直前にも再確認し、重複予約を防ぐ設計です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/ba8d8e7c8b144ced944d8abcc2b13ca0/cloud2.jpg,"service,web-app,ui-design"
,採用説明会のイベント管理ページ,recruitment-event-management-page,2026-06-28T00:00:00.000Z,<p>採用説明会や会社見学の日程を掲載し、申し込みを受け付けるページを設計しました。開催形式、対象者、定員、締切をイベントごとに管理します。</p><p>受付中、残りわずか、受付終了の状態を明確に表示し、参加可能なイベントを探しやすくしました。申し込み後の案内も同じページから確認できます。</p><p>イベントはCMSで管理し、公開期間と受付期限に応じて表示を切り替えます。申し込み情報は別の安全なシステムへ送信する構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/843c6b2984164a9799d192064c50189b/Web-img14.jpg,"recruit,web-app"
,顧客情報を検索できる管理ダッシュボード,customer-search-admin-dashboard,2026-06-27T00:00:00.000Z,<p>顧客情報、契約状況、対応履歴を検索できる管理ダッシュボードです。氏名、会社名、担当者、ステータスから必要な情報を絞り込めます。</p><p>一覧では判断に必要な情報だけを表示し、詳細は個別ページへ分けました。検索条件をURLに保持し、詳細から戻っても同じ一覧状態を再現します。</p><p>大量データはサーバー側で検索とページングを行います。権限によって閲覧できる顧客範囲を制御し、APIでも認可を確認します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/718b2e8b9fcb4db68caba7b4ed8cdd1e/dx-image3.jpg,"web-app,ui-design"
,地域イベント告知サイトの制作,local-event-promotion-site,2026-06-26T00:00:00.000Z,<p>地域イベントの開催内容と参加方法を分かりやすく伝える告知サイトです。日時、会場、対象者、参加費、プログラムを最初に確認できる構成にしました。</p><p>イベントの雰囲気が伝わる写真を使いつつ、重要情報が画像に埋もれないようカード型で整理しています。地図と交通案内も掲載します。</p><p>開催終了後は自動的にアーカイブ表示へ切り替える想定です。申し込みフォームと連携し、受付状況を管理できます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/718b2e8b9fcb4db68caba7b4ed8cdd1e/dx-image3.jpg,"landing-page,service"
,医療従事者向け資料ダウンロードサイト,medical-document-download-portal,2026-06-25T00:00:00.000Z,<p>医療従事者が研修資料やガイドラインを検索し、ダウンロードできる会員サイトを想定しました。資料カテゴリ、対象職種、更新日で絞り込めます。</p><p>各資料には概要、対象者、版数、更新日を表示し、古い資料との混同を防ぎます。利用権限のない資料は一覧にも表示しません。</p><p>認証と認可をサーバー側で行い、ファイルURLを知っているだけでは取得できない構成にします。ダウンロード履歴と公開状態も管理します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/205d255b60de4bbca0570c826355e92a/dx-image26.jpg,"medical,web-app"
,定期購入ECのマイページ改善,subscription-ec-account-improvement,2026-06-24T00:00:00.000Z,<p>定期購入商品の配送間隔、次回発送日、数量、支払い方法を利用者自身で確認・変更できるマイページを設計しました。</p><p>変更可能な期限と反映時期を操作前に表示し、休止と解約の違いも分かりやすく案内します。重要な操作には確認画面を設けています。</p><p>EC基盤のAPIと連携し、画面表示と実際の契約情報が一致するようにします。更新後は最新状態を再取得し、完了内容を明確に表示します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/0ad18f37d3c7491cbcb1a68963d233bf/Web-img13.jpg,"ec,ui-design"
,CSV一括登録機能を備えた在庫管理画面,inventory-csv-bulk-import,2026-06-23T00:00:00.000Z,<p>大量の商品在庫をCSVから一括登録できる管理画面を設計しました。商品コード、数量、倉庫、更新日時を読み込み、既存データと照合します。</p><p>登録前にエラー行と変更件数をプレビューし、問題のある行だけを修正できる構成です。処理結果は成功、警告、失敗に分けて表示します。</p><p>CSVの文字コード、列名、数値形式を検証し、不正なデータは登録しません。実行履歴と元ファイルを保存し、変更を追跡できる設計です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/8353ac56d9c344bb8d44b1767c0da82c/paperless_10.jpg,"web-app,automation,ec"
,Webサイト保守レポートの自動生成,website-maintenance-report-automation,2026-06-22T00:00:00.000Z,<p>アクセス状況、更新内容、バックアップ結果、セキュリティ確認をまとめた月次レポートを自動生成する仕組みです。</p><p>専門用語だけを並べず、対応内容と確認が必要な事項を分けて表示します。クライアントが次の対応を判断しやすい構成にしました。</p><p>Pythonで複数データを集計し、定型フォーマットへ出力します。自動送信の前に担当者が確認できる工程を残し、誤った内容の配信を防ぎます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/5cd08e3bd5d14d69a5753bdfa851fcf7/Web-img20.jpg,"automation,service"
,FAQを検索できるサポートページ,searchable-faq-support-page,2026-06-21T00:00:00.000Z,<p>問い合わせ前に利用者自身で解決方法を探せるよう、検索とカテゴリ絞り込みを備えたFAQページを設計しました。</p><p>質問文だけでなく、関連キーワードでも検索できる構成です。解決しなかった場合は問い合わせフォームへ条件を引き継げます。</p><p>FAQはCMSから更新し、よく閲覧される質問や検索結果0件の語句を分析します。利用状況を基に不足情報を追加できる運用です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/9a70c66181a04547ba8a799b386de845/Web-img9.jpg,"service,ui-design"
,AIによる問い合わせ要約機能,ai-inquiry-summary-feature,2026-06-20T00:00:00.000Z,<p>長文の問い合わせを担当者が短時間で把握できるよう、要点と確認事項をAIで要約する機能を試作しました。</p><p>原文を常に併記し、要約だけで判断しない画面構成です。担当者が誤りを見つけた場合に修正できるようにしています。</p><p>個人情報の扱いを確認し、必要に応じて送信前にマスキングします。AIの出力は補助情報として扱い、対応判断は担当者が行います。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/c8a9feb88a1f477b8bf34ee11d534340/Web-img17.jpg,"ai,web-app"
,多言語コーポレートサイトの構築,multilingual-corporate-site-build,2026-06-19T00:00:00.000Z,<p>海外向け情報発信を目的に、日本語と英語を切り替えられるコーポレートサイトを設計しました。言語ごとに必要なページと更新範囲を整理しています。</p><p>言語切り替えは現在ページに対応する翻訳先へ移動し、トップページへ戻らないようにします。翻訳未対応ページの案内も用意します。</p><p>Next.jsの言語別ルーティングとCMSの多言語フィールドを組み合わせます。各言語にメタデータとcanonical設定を行う構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/cfb78384fd324d7e8302912e6731cf1f/Web-img2.jpg,"corporate,service"
,営業資料請求フォームの改善,sales-document-request-form,2026-06-18T00:00:00.000Z,<p>法人向け資料請求フォームについて、入力項目を整理し、送信までの負担を減らす改善を行いました。</p><p>会社情報と担当者情報を分け、必須項目を必要最小限にしています。入力例とエラー内容を項目の近くへ表示します。</p><p>サーバー側で入力値を再検証し、スパム対策を実装します。送信後は自動返信と管理者通知を行い、計測イベントも記録します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/88e58a560dc040d5819d2a18e3f1e800/dx-image29.jpg,"landing-page,service,ui-design"
,店舗スタッフ向けシフト確認アプリ,staff-shift-check-app,2026-06-17T00:00:00.000Z,<p>店舗スタッフがスマートフォンから自分の勤務予定を確認し、希望休や交代申請を送れるWebアプリです。</p><p>月間カレンダーと直近の勤務を分けて表示し、次の出勤時間をすぐ確認できる構成です。申請中と確定済みの状態を明確にしています。</p><p>利用者ごとに自分の情報だけを取得できる認可設計を行います。管理者は申請を確認し、変更履歴を残せる構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/fbf6fecf79a84f0798bbcef771804753/dx-image17.jpg,"web-app,automation"
,採用サイトの募集要項管理を効率化,recruitment-job-posting-cms,2026-06-16T00:00:00.000Z,<p>職種ごとに異なる募集要項をCMSで管理し、採用サイトへ自動反映する構成を作りました。勤務地、雇用形態、給与、応募条件を共通項目として整理します。</p><p>募集終了した職種は一覧から自動で非表示にし、直接アクセス時には終了案内を表示します。関連する社員インタビューも掲載できます。</p><p>公開開始日と終了日を管理し、更新忘れを減らします。TypeScriptで必須項目を定義し、表示側の欠落を防ぎます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/d3ebeb53f93246279616ec2473d4d75b/dx-image22.jpg,"recruit,automation"
,クリニックの休診情報を目立たせるUI,clinic-closure-notice-ui,2026-06-15T00:00:00.000Z,<p>臨時休診や診療時間変更を利用者が見落とさないよう、クリニックサイトのお知らせ表示を改善しました。</p><p>通常のお知らせと重要なお知らせを分け、対象日と影響範囲を明確に表示します。過度なポップアップは避け、主要ページの上部に共通表示します。</p><p>CMSで重要度と表示期間を設定し、期限後は自動的に通常表示へ戻します。キャッシュ更新も考慮し、公開後すぐ反映できる構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/ed033dca4a5542d097725dc4f545a3f7/dx-image46.jpg,"medical,ui-design"
,商品比較がしやすいEC一覧ページ,ec-product-comparison-list,2026-06-14T00:00:00.000Z,<p>似た商品が多いECサイトで、価格、容量、仕様を比較しやすい一覧ページを設計しました。</p><p>カード内の情報順序を統一し、絞り込み条件を画面上に残します。結果が0件の場合は条件を解除できる案内を表示します。</p><p>検索条件はURLへ反映し、共有や再読み込み後も同じ結果を表示します。画像は一覧に適したサイズだけを読み込みます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/ba8d8e7c8b144ced944d8abcc2b13ca0/cloud2.jpg,"ec,ui-design"
,Pythonでファイル名を一括整理するツール,python-batch-file-renaming-tool,2026-06-13T00:00:00.000Z,<p>ダウンロードした複数ファイルを規則に従ってリネームし、指定順に整理するPythonツールを作成しました。</p><p>変更前と変更後のファイル名を一覧で確認し、実行前に誤りへ気付ける構成です。重複名がある場合は処理を停止します。</p><p>正規表現と設定ファイルを使い、命名ルールを変更しやすくしています。実行ログを保存し、どのファイルを変更したか追跡できます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/f6a030bbca104999a051644452b7bcc2/Web-img4.jpg,automation
,Webアプリの権限別メニュー設計,role-based-web-app-navigation,2026-06-12T00:00:00.000Z,<p>管理者、担当者、閲覧者で利用できる機能が異なるWebアプリのナビゲーションを設計しました。</p><p>権限のない機能は単に無効表示にせず、必要に応じてメニュー自体を分けます。現在の操作対象と所属組織も明確に表示します。</p><p>画面表示だけでなく、APIでも権限を検証します。URLへの直接アクセスや操作リクエストによる権限回避を防ぐ設計です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/6ac90823263848e38e3dc2a7b3881807/Web-img15.jpg,"web-app,ui-design"
,サービス導入事例ページのCMS設計,service-case-study-cms,2026-06-11T00:00:00.000Z,<p>導入企業の課題、支援内容、成果を共通フォーマットで掲載できる事例ページを設計しました。</p><p>業種、課題、利用サービスで絞り込み、検討中の企業が自社に近い事例を探せる構成です。数値だけでなく取り組みの過程も掲載します。</p><p>企業情報、サービス、事例をCMS上で関連付けます。同じ情報を複数ページへ重複入力せず、更新を一か所にまとめます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/843c6b2984164a9799d192064c50189b/Web-img14.jpg,"service,corporate"
,AIチャット導入前の検証用プロトタイプ,ai-chat-prototype-validation,2026-06-10T00:00:00.000Z,<p>問い合わせ対応へAIチャットを導入する前に、限定したFAQだけを対象に精度と運用負担を確認するプロトタイプです。</p><p>回答できない場合は無理に生成せず、問い合わせ窓口へ誘導します。参照したFAQと更新日も表示します。</p><p>対象データを限定し、誤回答の記録と評価を行います。導入効果は問い合わせ削減数だけでなく、確認作業や保守コストも含めて判断します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/bc1bc915d66743f09d682a93125352a7/Web-img10.jpg,"ai,service"
,スマートフォン向け施設予約ページ,mobile-facility-booking-page,2026-06-09T00:00:00.000Z,<p>会議室や施設の空き状況を確認し、スマートフォンから予約できるページを設計しました。</p><p>日付、時間、人数を順に選び、利用可能な施設だけを表示します。選択中の条件と合計料金を常に確認できます。</p><p>予約確定前に最新の空き状況を再確認します。二重予約を防ぐため、サーバー側で排他処理を行う構成です。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/fbf6fecf79a84f0798bbcef771804753/dx-image17.jpg,"service,web-app,ui-design"
,制作会社向けプロジェクト進行管理画面,web-production-project-dashboard,2026-06-08T00:00:00.000Z,<p>Web制作案件の進捗、担当者、確認待ち、公開予定日を一元管理する社内ダッシュボードです。</p><p>案件一覧では次に必要な対応を表示し、詳細ではタスク、ファイル、連絡履歴を確認できます。期限超過は色だけでなく文言でも示します。</p><p>案件とタスクを関連付け、ステータス変更履歴を保存します。通知サービスと連携し、確認待ちや期限前の連絡を自動化します。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/ba8d8e7c8b144ced944d8abcc2b13ca0/cloud2.jpg,"web-app,automation"
,企業サイトのアクセシビリティ改善,corporate-site-accessibility-improvement,2026-06-07T00:00:00.000Z,<p>既存の企業サイトを対象に、キーボード操作、見出し構造、コントラスト、代替テキストを見直しました。</p><p>フォーカス位置が分かる表示を追加し、メニューやモーダルをキーボードでも操作できるようにします。文字拡大時のレイアウトも確認します。</p><p>自動チェックだけでなく、実際の操作と読み上げを確認します。改善内容をコンポーネントへ反映し、同じ問題の再発を防ぎます。</p>,https://images.microcms-assets.io/assets/077fc2c1278c4770964639a095f838ce/cfb78384fd324d7e8302912e6731cf1f/Web-img2.jpg,"corporate,ui-design"
